# 		k		<chi>		std
1.04500e+01 1.04347e-02 6.25745e-03
1.05000e+01 9.90343e-03 7.00089e-03
1.05500e+01 9.14954e-03 7.73416e-03
1.06000e+01 8.11577e-03 8.14535e-03
1.06500e+01 6.55522e-03 8.05893e-03
1.07000e+01 4.14321e-03 7.53586e-03
1.07500e+01 6.48740e-04 6.83671e-03
1.08000e+01 -3.90602e-03 6.23997e-03
1.08500e+01 -9.16405e-03 5.82495e-03
1.09000e+01 -1.44636e-02 5.49555e-03
1.09500e+01 -1.89721e-02 5.24607e-03
1.10000e+01 -2.18791e-02 5.25787e-03
1.10500e+01 -2.26306e-02 5.63854e-03
1.11000e+01 -2.09201e-02 6.18884e-03
1.11500e+01 -1.68732e-02 6.67334e-03
1.12000e+01 -1.09739e-02 7.08573e-03
1.12500e+01 -3.96291e-03 7.58931e-03
1.13000e+01 3.29427e-03 8.20757e-03
1.13500e+01 9.93774e-03 8.66380e-03
1.14000e+01 1.52238e-02 8.58538e-03
1.14500e+01 1.86092e-02 7.80684e-03
1.15000e+01 1.98094e-02 6.56509e-03
1.15500e+01 1.88299e-02 5.55813e-03
1.16000e+01 1.59661e-02 5.51844e-03
1.16500e+01 1.17621e-02 6.20984e-03
1.17000e+01 6.92549e-03 6.82648e-03
1.17500e+01 2.20645e-03 6.96968e-03
1.18000e+01 -1.73784e-03 6.71613e-03
1.18500e+01 -4.46155e-03 6.37001e-03
1.19000e+01 -5.80103e-03 6.16246e-03
1.19500e+01 -5.87919e-03 6.08257e-03
1.20000e+01 -5.04413e-03 6.00243e-03
1.20500e+01 -3.77785e-03 5.87543e-03
1.21000e+01 -2.49453e-03 5.70198e-03
1.21500e+01 -1.56290e-03 5.47433e-03
1.22000e+01 -1.20710e-03 5.16384e-03
1.22500e+01 -1.49223e-03 4.83224e-03
1.23000e+01 -2.34529e-03 4.68150e-03
1.23500e+01 -3.59450e-03 4.87266e-03
1.24000e+01 -5.01027e-03 5.29007e-03
1.24500e+01 -6.33751e-03 5.65591e-03
1.25000e+01 -7.31801e-03 5.80313e-03
1.25500e+01 -7.70938e-03 5.78820e-03
1.26000e+01 -7.30882e-03 5.82972e-03
1.26500e+01 -5.98712e-03 6.09001e-03
1.27000e+01 -3.72976e-03 6.46346e-03
1.27500e+01 -6.73402e-04 6.63943e-03
1.28000e+01 2.87983e-03 6.33892e-03
1.28500e+01 6.48619e-03 5.50682e-03
1.29000e+01 9.62829e-03 4.46999e-03
1.29500e+01 1.18178e-02 4.02876e-03
1.30000e+01 1.27071e-02 4.66697e-03
1.30500e+01 1.21912e-02 5.67559e-03
1.31000e+01 1.03920e-02 6.26891e-03
1.31500e+01 7.66345e-03 6.18741e-03
1.32000e+01 4.47571e-03 5.62943e-03
1.32500e+01 1.29198e-03 5.10820e-03
1.33000e+01 -1.53660e-03 5.03589e-03
1.33500e+01 -3.82312e-03 5.23989e-03
1.34000e+01 -5.53205e-03 5.26091e-03
1.34500e+01 -6.71719e-03 4.90642e-03
1.35000e+01 -7.44608e-03 4.36059e-03
1.35500e+01 -7.74842e-03 3.98432e-03
1.36000e+01 -7.61008e-03 3.91824e-03
1.36500e+01 -7.00806e-03 3.95262e-03
1.37000e+01 -5.96069e-03 3.92285e-03
1.37500e+01 -4.56124e-03 3.95280e-03
1.38000e+01 -2.97425e-03 4.24027e-03
1.38500e+01 -1.39559e-03 4.70376e-03
1.39000e+01 3.53952e-06 5.04398e-03
1.39500e+01 1.12202e-03 5.04366e-03
1.40000e+01 1.94448e-03 4.70736e-03
1.40500e+01 2.51672e-03 4.26260e-03
1.41000e+01 2.93932e-03 3.98804e-03
1.41500e+01 3.31809e-03 3.98113e-03
1.42000e+01 3.70147e-03 4.05630e-03
1.42500e+01 4.06223e-03 3.98924e-03
1.43000e+01 4.31472e-03 3.72840e-03
1.43500e+01 4.35535e-03 3.42800e-03
1.44000e+01 4.10619e-03 3.34405e-03
1.44500e+01 3.54501e-03 3.57946e-03
1.45000e+01 2.71415e-03 3.96621e-03
1.45500e+01 1.70947e-03 4.27709e-03
1.46000e+01 6.55810e-04 4.39066e-03
1.46500e+01 -3.24157e-04 4.29700e-03
1.47000e+01 -1.14044e-03 4.05339e-03
1.47500e+01 -1.75806e-03 3.74007e-03
1.48000e+01 -2.20290e-03 3.42814e-03
1.48500e+01 -2.54542e-03 3.16139e-03
1.49000e+01 -2.86476e-03 2.95370e-03
1.49500e+01 -3.20578e-03 2.80477e-03
1.50000e+01 -3.54894e-03 2.72317e-03
1.50500e+01 -3.79190e-03 2.74191e-03
1.51000e+01 -3.84050e-03 2.86508e-03
1.51500e+01 -3.62782e-03 3.06773e-03
1.52000e+01 -3.12960e-03 3.29009e-03
1.52500e+01 -2.36659e-03 3.47056e-03
1.53000e+01 -1.39184e-03 3.57001e-03
1.53500e+01 -2.72536e-04 3.57287e-03
1.54000e+01 9.22690e-04 3.48025e-03
