# 		k		<chi>		std
1.27500e+01 -1.66870e-02 8.80105e-03
1.28000e+01 -1.43861e-02 9.35183e-03
1.28500e+01 -9.31832e-03 8.86848e-03
1.29000e+01 -2.37198e-03 7.90329e-03
1.29500e+01 4.96616e-03 7.31091e-03
1.30000e+01 1.10901e-02 7.41006e-03
1.30500e+01 1.48441e-02 7.62461e-03
1.31000e+01 1.57545e-02 7.29367e-03
1.31500e+01 1.42093e-02 6.30894e-03
1.32000e+01 1.12129e-02 5.08569e-03
1.32500e+01 7.96284e-03 4.33876e-03
1.33000e+01 5.39879e-03 4.43560e-03
1.33500e+01 3.90241e-03 4.93339e-03
1.34000e+01 3.25238e-03 5.34620e-03
1.34500e+01 2.83211e-03 5.55282e-03
1.35000e+01 1.98357e-03 5.62031e-03
1.35500e+01 3.47042e-04 5.61827e-03
1.36000e+01 -1.95859e-03 5.53699e-03
1.36500e+01 -4.38566e-03 5.30846e-03
1.37000e+01 -6.20659e-03 4.90777e-03
1.37500e+01 -6.84691e-03 4.48644e-03
1.38000e+01 -6.15430e-03 4.38765e-03
1.38500e+01 -4.48654e-03 4.78096e-03
1.39000e+01 -2.58071e-03 5.33608e-03
1.39500e+01 -1.25888e-03 5.58476e-03
1.40000e+01 -1.09358e-03 5.33353e-03
1.40500e+01 -2.17743e-03 4.83515e-03
1.41000e+01 -4.07460e-03 4.66988e-03
1.41500e+01 -5.96898e-03 5.17018e-03
1.42000e+01 -6.98729e-03 5.90030e-03
1.42500e+01 -6.53304e-03 6.30119e-03
1.43000e+01 -4.50574e-03 6.17666e-03
1.43500e+01 -1.32409e-03 5.68114e-03
1.44000e+01 2.24603e-03 5.13031e-03
1.44500e+01 5.37982e-03 4.72595e-03
1.45000e+01 7.47750e-03 4.40921e-03
1.45500e+01 8.33368e-03 4.04017e-03
1.46000e+01 8.13653e-03 3.63549e-03
1.46500e+01 7.31565e-03 3.37649e-03
1.47000e+01 6.31782e-03 3.40299e-03
1.47500e+01 5.41321e-03 3.64246e-03
1.48000e+01 4.61192e-03 3.91992e-03
1.48500e+01 3.71603e-03 4.11091e-03
1.49000e+01 2.47071e-03 4.16577e-03
1.49500e+01 7.36649e-04 4.10055e-03
1.50000e+01 -1.39828e-03 3.98568e-03
1.50500e+01 -3.63229e-03 3.89546e-03
1.51000e+01 -5.53257e-03 3.80930e-03
1.51500e+01 -6.69928e-03 3.63453e-03
1.52000e+01 -6.92782e-03 3.32152e-03
1.52500e+01 -6.28501e-03 2.98446e-03
1.53000e+01 -5.07320e-03 2.87396e-03
1.53500e+01 -3.70179e-03 3.08990e-03
1.54000e+01 -2.52486e-03 3.41903e-03
1.54500e+01 -1.71589e-03 3.61653e-03
1.55000e+01 -1.23008e-03 3.60778e-03
1.55500e+01 -8.63919e-04 3.47124e-03
1.56000e+01 -3.78585e-04 3.33337e-03
1.56500e+01 3.72429e-04 3.25313e-03
1.57000e+01 1.36878e-03 3.19154e-03
1.57500e+01 2.43211e-03 3.08134e-03
1.58000e+01 3.30923e-03 2.89325e-03
1.58500e+01 3.78768e-03 2.64977e-03
1.59000e+01 3.78933e-03 2.41586e-03
1.59500e+01 3.40033e-03 2.27860e-03
1.60000e+01 2.82646e-03 2.29224e-03
1.60500e+01 2.31410e-03 2.42932e-03
1.61000e+01 1.99255e-03 2.60120e-03
1.61500e+01 1.87040e-03 2.74781e-03
1.62000e+01 1.81729e-03 2.85568e-03
1.62500e+01 1.63178e-03 2.92939e-03
1.63000e+01 1.14226e-03 2.95983e-03
1.63500e+01 2.94473e-04 2.92439e-03
1.64000e+01 -8.13834e-04 2.81098e-03
1.64500e+01 -1.96650e-03 2.63490e-03
1.65000e+01 -2.91477e-03 2.43591e-03
1.65500e+01 -3.47645e-03 2.26474e-03
1.66000e+01 -3.60388e-03 2.16832e-03
1.66500e+01 -3.39137e-03 2.17407e-03
1.67000e+01 -3.02019e-03 2.28214e-03
1.67500e+01 -2.66775e-03 2.47665e-03
1.68000e+01 -2.42311e-03 2.73413e-03
1.68500e+01 -2.24760e-03 3.00904e-03
1.69000e+01 -1.99841e-03 3.22386e-03
1.69500e+01 -1.50407e-03 3.29630e-03
1.70000e+01 -6.57296e-04 3.19324e-03
1.70500e+01 5.09754e-04 2.98213e-03
1.71000e+01 1.84186e-03 2.79398e-03
1.71500e+01 3.08306e-03 2.74245e-03
1.72000e+01 3.97263e-03 2.78756e-03
1.72500e+01 4.33810e-03 2.78611e-03
1.73000e+01 4.15335e-03 2.65662e-03
1.73500e+01 3.53873e-03 2.45955e-03
1.74000e+01 2.70499e-03 2.35435e-03
1.74500e+01 1.86682e-03 2.43768e-03
1.75000e+01 1.16359e-03 2.62857e-03
1.75500e+01 6.20179e-04 2.78291e-03
1.76000e+01 1.62183e-04 2.82412e-03
1.76500e+01 -3.24955e-04 2.75471e-03
1.77000e+01 -9.21881e-04 2.61691e-03
1.77500e+01 -1.62122e-03 2.45587e-03
1.78000e+01 -2.31814e-03 2.30232e-03
1.78500e+01 -2.84962e-03 2.17321e-03
1.79000e+01 -3.06440e-03 2.08265e-03
1.79500e+01 -2.89177e-03 2.05207e-03
1.80000e+01 -2.37833e-03 2.09966e-03
1.80500e+01 -1.67851e-03 2.21067e-03
1.81000e+01 -9.87523e-04 2.32441e-03
1.81500e+01 -4.77992e-04 2.38316e-03
1.82000e+01 -2.29729e-04 2.38122e-03
1.82500e+01 -2.03644e-04 2.37465e-03
1.83000e+01 -2.65060e-04 2.42389e-03
1.83500e+01 -2.45607e-04 2.51331e-03
1.84000e+01 -1.69140e-05 2.55514e-03
1.84500e+01 4.54848e-04 2.47323e-03
1.85000e+01 1.09542e-03 2.26731e-03
1.85500e+01 1.75377e-03 2.02210e-03
1.86000e+01 2.26312e-03 1.86146e-03
1.86500e+01 2.50494e-03 1.84996e-03
1.87000e+01 2.44911e-03 1.93823e-03
1.87500e+01 2.15517e-03 2.04077e-03
1.88000e+01 1.73685e-03 2.11528e-03
1.88500e+01 1.30779e-03 2.16508e-03
1.89000e+01 9.33381e-04 2.20813e-03
1.89500e+01 6.09641e-04 2.24723e-03
1.90000e+01 2.77114e-04 2.26098e-03
1.90500e+01 -1.36875e-04 2.22546e-03
1.91000e+01 -6.76553e-04 2.13606e-03
1.91500e+01 -1.31811e-03 2.03182e-03
1.92000e+01 -1.96787e-03 1.96561e-03
1.92500e+01 -2.49124e-03 1.94792e-03
1.93000e+01 -2.76148e-03 1.93651e-03
1.93500e+01 -2.70755e-03 1.89977e-03
1.94000e+01 -2.34073e-03 1.87054e-03
1.94500e+01 -1.74976e-03 1.91534e-03
1.95000e+01 -1.06732e-03 2.03895e-03
1.95500e+01 -4.22783e-04 2.16017e-03
1.96000e+01 9.89590e-05 2.19331e-03
1.96500e+01 4.76653e-04 2.11438e-03
1.97000e+01 7.44073e-04 1.96406e-03
1.97500e+01 9.60108e-04 1.80760e-03
1.98000e+01 1.17261e-03 1.68531e-03
1.98500e+01 1.39254e-03 1.59766e-03
1.99000e+01 1.58922e-03 1.53344e-03
1.99500e+01 1.70712e-03 1.49113e-03
2.00000e+01 1.69501e-03 1.47093e-03
