# 		k		<chi>		std
1.16500e+01 4.72306e-03 6.60919e-03
1.17000e+01 2.56013e-03 7.18387e-03
1.17500e+01 4.24411e-04 7.68451e-03
1.18000e+01 -9.30227e-04 7.97741e-03
1.18500e+01 -1.02998e-03 8.10295e-03
1.19000e+01 1.23119e-04 8.19760e-03
1.19500e+01 2.03667e-03 8.29717e-03
1.20000e+01 3.90880e-03 8.23907e-03
1.20500e+01 4.93825e-03 7.81904e-03
1.21000e+01 4.63906e-03 6.99801e-03
1.21500e+01 3.01951e-03 6.01416e-03
1.22000e+01 5.84651e-04 5.26722e-03
1.22500e+01 -1.86715e-03 5.01531e-03
1.23000e+01 -3.56402e-03 5.16041e-03
1.23500e+01 -4.06548e-03 5.44900e-03
1.24000e+01 -3.42753e-03 5.70568e-03
1.24500e+01 -2.16134e-03 5.95237e-03
1.25000e+01 -1.00412e-03 6.60584e-03
1.25500e+01 -5.98957e-04 8.25477e-03
1.26000e+01 -1.21676e-03 1.07915e-02
1.26500e+01 -2.63575e-03 1.33338e-02
1.27000e+01 -4.22760e-03 1.48359e-02
1.27500e+01 -5.21384e-03 1.45329e-02
1.28000e+01 -4.98664e-03 1.22288e-02
1.28500e+01 -3.36256e-03 8.54339e-03
1.29000e+01 -6.67209e-04 5.58507e-03
1.29500e+01 2.38101e-03 6.70900e-03
1.30000e+01 4.93782e-03 9.58596e-03
1.30500e+01 6.36334e-03 1.14212e-02
1.31000e+01 6.38478e-03 1.16131e-02
1.31500e+01 5.20591e-03 1.04860e-02
1.32000e+01 3.37531e-03 8.77502e-03
1.32500e+01 1.54430e-03 7.24757e-03
1.33000e+01 2.09834e-04 6.34072e-03
1.33500e+01 -4.51753e-04 5.99840e-03
1.34000e+01 -5.98722e-04 5.89287e-03
1.34500e+01 -5.92316e-04 5.70387e-03
1.35000e+01 -7.87790e-04 5.25479e-03
1.35500e+01 -1.34578e-03 4.65811e-03
1.36000e+01 -2.14772e-03 4.36784e-03
1.36500e+01 -2.84987e-03 4.70965e-03
1.37000e+01 -3.04843e-03 5.34069e-03
1.37500e+01 -2.48006e-03 5.76597e-03
1.38000e+01 -1.16823e-03 5.84338e-03
1.38500e+01 5.50397e-04 5.72559e-03
1.39000e+01 2.13361e-03 5.57600e-03
1.39500e+01 3.03341e-03 5.39969e-03
1.40000e+01 2.90779e-03 5.22836e-03
1.40500e+01 1.76138e-03 5.35590e-03
1.41000e+01 -6.90266e-05 5.97125e-03
1.41500e+01 -1.98524e-03 6.73594e-03
1.42000e+01 -3.36417e-03 7.04874e-03
1.42500e+01 -3.77709e-03 6.54543e-03
1.43000e+01 -3.12934e-03 5.33229e-03
1.43500e+01 -1.67153e-03 4.13379e-03
1.44000e+01 1.14255e-04 4.11960e-03
1.44500e+01 1.70099e-03 5.20565e-03
1.45000e+01 2.69981e-03 6.29754e-03
1.45500e+01 2.97050e-03 6.88931e-03
1.46000e+01 2.62539e-03 6.97445e-03
1.46500e+01 1.93823e-03 6.75323e-03
1.47000e+01 1.20657e-03 6.43064e-03
1.47500e+01 6.30068e-04 6.09102e-03
1.48000e+01 2.53271e-04 5.67704e-03
1.48500e+01 -1.12540e-05 5.06746e-03
1.49000e+01 -3.00490e-04 4.22092e-03
1.49500e+01 -7.04456e-04 3.39306e-03
1.50000e+01 -1.20317e-03 3.30883e-03
1.50500e+01 -1.66874e-03 4.28081e-03
1.51000e+01 -1.91920e-03 5.57249e-03
1.51500e+01 -1.80385e-03 6.53395e-03
1.52000e+01 -1.28419e-03 6.88156e-03
1.52500e+01 -4.64420e-04 6.61437e-03
1.53000e+01 4.40171e-04 5.93918e-03
1.53500e+01 1.18231e-03 5.16445e-03
1.54000e+01 1.57399e-03 4.55380e-03
1.54500e+01 1.55070e-03 4.19328e-03
1.55000e+01 1.18304e-03 4.00104e-03
1.55500e+01 6.34623e-04 3.87694e-03
1.56000e+01 8.85875e-05 3.80389e-03
1.56500e+01 -3.23082e-04 3.83044e-03
1.57000e+01 -5.57193e-04 3.98935e-03
1.57500e+01 -6.51371e-04 4.23237e-03
1.58000e+01 -6.79935e-04 4.44943e-03
1.58500e+01 -6.99339e-04 4.54263e-03
1.59000e+01 -7.11992e-04 4.47798e-03
1.59500e+01 -6.66450e-04 4.28424e-03
1.60000e+01 -4.92785e-04 4.01479e-03
1.60500e+01 -1.56517e-04 3.72245e-03
1.61000e+01 3.04610e-04 3.42622e-03
1.61500e+01 7.81111e-04 3.16567e-03
1.62000e+01 1.11979e-03 2.96854e-03
1.62500e+01 1.18483e-03 2.81268e-03
1.63000e+01 9.20494e-04 2.64938e-03
1.63500e+01 3.86335e-04 2.49141e-03
1.64000e+01 -2.53756e-04 2.46055e-03
1.64500e+01 -7.87318e-04 2.68046e-03
1.65000e+01 -1.03279e-03 3.10684e-03
1.65500e+01 -9.10332e-04 3.57699e-03
1.66000e+01 -4.74145e-04 3.95491e-03
1.66500e+01 1.07752e-04 4.17815e-03
1.67000e+01 6.18752e-04 4.24779e-03
1.67500e+01 8.77349e-04 4.20598e-03
1.68000e+01 8.05273e-04 4.10184e-03
1.68500e+01 4.52789e-04 3.94864e-03
1.69000e+01 -2.79091e-05 3.71169e-03
1.69500e+01 -4.48623e-04 3.37057e-03
1.70000e+01 -6.61882e-04 3.03935e-03
1.70500e+01 -6.26876e-04 3.01827e-03
1.71000e+01 -3.80884e-04 3.49618e-03
1.71500e+01 -5.44814e-05 4.23609e-03
1.72000e+01 2.03573e-04 4.86440e-03
1.72500e+01 2.91057e-04 5.13858e-03
1.73000e+01 1.92348e-04 4.98519e-03
1.73500e+01 -2.19803e-05 4.47469e-03
1.74000e+01 -2.33576e-04 3.77406e-03
1.74500e+01 -3.33806e-04 3.08810e-03
1.75000e+01 -2.73806e-04 2.59714e-03
1.75500e+01 -8.48972e-05 2.38738e-03
1.76000e+01 1.38883e-04 2.41320e-03
1.76500e+01 2.87200e-04 2.56480e-03
1.77000e+01 2.87051e-04 2.75527e-03
1.77500e+01 1.39014e-04 2.93300e-03
1.78000e+01 -8.04274e-05 3.06008e-03
1.78500e+01 -2.51744e-04 3.10231e-03
1.79000e+01 -2.66064e-04 3.04175e-03
1.79500e+01 -7.61614e-05 2.89770e-03
1.80000e+01 2.77629e-04 2.72902e-03
1.80500e+01 6.82227e-04 2.60611e-03
1.81000e+01 9.84053e-04 2.53678e-03
1.81500e+01 1.05388e-03 2.48705e-03
1.82000e+01 8.36046e-04 2.42344e-03
1.82500e+01 3.70437e-04 2.35149e-03
1.83000e+01 -2.21978e-04 2.30739e-03
1.83500e+01 -7.83158e-04 2.32829e-03
1.84000e+01 -1.17320e-03 2.43679e-03
