# 		k		<chi>		std
8.50000e+00 -2.68850e-02 3.27421e-02
8.55000e+00 -2.35133e-02 3.89120e-02
8.60000e+00 -1.62128e-02 3.99893e-02
8.65000e+00 -6.65643e-03 3.53615e-02
8.70000e+00 2.92143e-03 2.64881e-02
8.75000e+00 1.04314e-02 1.75249e-02
8.80000e+00 1.45780e-02 1.56688e-02
8.85000e+00 1.52118e-02 2.01801e-02
8.90000e+00 1.32619e-02 2.34750e-02
8.95000e+00 1.02935e-02 2.31424e-02
9.00000e+00 7.87254e-03 1.99136e-02
9.05000e+00 7.03379e-03 1.57615e-02
9.10000e+00 7.85541e-03 1.28718e-02
9.15000e+00 9.51285e-03 1.24494e-02
9.20000e+00 1.06905e-02 1.40306e-02
9.25000e+00 1.01908e-02 1.64933e-02
9.30000e+00 7.48914e-03 1.87418e-02
9.35000e+00 3.00722e-03 1.97937e-02
9.40000e+00 -2.01040e-03 1.91270e-02
9.45000e+00 -5.96875e-03 1.70439e-02
9.50000e+00 -7.55757e-03 1.48106e-02
9.55000e+00 -6.30246e-03 1.41772e-02
9.60000e+00 -2.75714e-03 1.55637e-02
9.65000e+00 1.59015e-03 1.75010e-02
9.70000e+00 4.87369e-03 1.85146e-02
9.75000e+00 5.53552e-03 1.80062e-02
9.80000e+00 2.90921e-03 1.62662e-02
9.85000e+00 -2.51841e-03 1.44374e-02
9.90000e+00 -9.26449e-03 1.40184e-02
9.95000e+00 -1.53636e-02 1.52703e-02
1.00000e+01 -1.90428e-02 1.68372e-02
1.00500e+01 -1.92913e-02 1.74051e-02
1.01000e+01 -1.61900e-02 1.65670e-02
1.01500e+01 -1.07940e-02 1.47440e-02
1.02000e+01 -4.69002e-03 1.28668e-02
1.02500e+01 6.00264e-04 1.18602e-02
1.03000e+01 4.13705e-03 1.20028e-02
1.03500e+01 5.81387e-03 1.28649e-02
1.04000e+01 6.26755e-03 1.38781e-02
1.04500e+01 6.50765e-03 1.46101e-02
1.05000e+01 7.43042e-03 1.47666e-02
1.05500e+01 9.41640e-03 1.42571e-02
1.06000e+01 1.21658e-02 1.32839e-02
1.06500e+01 1.48235e-02 1.22848e-02
1.07000e+01 1.63289e-02 1.16498e-02
