# 		k		<chi>		std
9.25000e+00 -5.78767e-03 1.10283e-02
9.30000e+00 -1.20310e-03 1.69787e-02
9.35000e+00 4.84846e-03 2.37674e-02
9.40000e+00 1.18585e-02 3.05027e-02
9.45000e+00 1.89753e-02 3.62840e-02
9.50000e+00 2.51087e-02 4.02060e-02
9.55000e+00 2.91674e-02 4.15977e-02
9.60000e+00 3.02165e-02 4.00963e-02
9.65000e+00 2.78395e-02 3.58467e-02
9.70000e+00 2.22492e-02 2.94142e-02
9.75000e+00 1.42832e-02 2.16818e-02
9.80000e+00 5.22922e-03 1.38671e-02
9.85000e+00 -3.47713e-03 8.46267e-03
9.90000e+00 -1.05959e-02 9.97590e-03
9.95000e+00 -1.53663e-02 1.54530e-02
1.00000e+01 -1.76430e-02 2.10443e-02
1.00500e+01 -1.78934e-02 2.58647e-02
1.01000e+01 -1.68522e-02 2.95407e-02
1.01500e+01 -1.53685e-02 3.18867e-02
1.02000e+01 -1.40799e-02 3.27762e-02
1.02500e+01 -1.32364e-02 3.21618e-02
1.03000e+01 -1.26771e-02 3.00951e-02
1.03500e+01 -1.19524e-02 2.67201e-02
1.04000e+01 -1.05378e-02 2.22527e-02
1.04500e+01 -8.05669e-03 1.69912e-02
1.05000e+01 -4.43561e-03 1.14933e-02
1.05500e+01 5.41104e-05 7.57862e-03
1.06000e+01 4.87174e-03 9.29291e-03
1.06500e+01 9.36243e-03 1.49147e-02
1.07000e+01 1.29331e-02 2.10479e-02
1.07500e+01 1.51908e-02 2.63910e-02
1.08000e+01 1.60064e-02 3.02073e-02
1.08500e+01 1.54975e-02 3.20230e-02
1.09000e+01 1.39515e-02 3.16560e-02
1.09500e+01 1.17263e-02 2.92502e-02
1.10000e+01 9.16191e-03 2.52373e-02
1.10500e+01 6.54053e-03 2.02559e-02
1.11000e+01 4.01005e-03 1.48883e-02
1.11500e+01 1.67488e-03 9.85513e-03
1.12000e+01 -4.17740e-04 6.67767e-03
1.12500e+01 -2.26690e-03 7.93414e-03
1.13000e+01 -3.91147e-03 1.20505e-02
1.13500e+01 -5.42002e-03 1.65846e-02
1.14000e+01 -6.86838e-03 2.05889e-02
1.14500e+01 -8.30292e-03 2.35569e-02
1.15000e+01 -9.69841e-03 2.51687e-02
1.15500e+01 -1.09281e-02 2.52715e-02
1.16000e+01 -1.17649e-02 2.38827e-02
1.16500e+01 -1.19236e-02 2.11809e-02
1.17000e+01 -1.11388e-02 1.74891e-02
1.17500e+01 -9.25799e-03 1.32650e-02
1.18000e+01 -6.31691e-03 9.16890e-03
1.18500e+01 -2.57022e-03 6.42524e-03
1.19000e+01 1.53954e-03 6.72868e-03
1.19500e+01 5.46895e-03 9.24463e-03
1.20000e+01 8.69267e-03 1.22096e-02
1.20500e+01 1.08413e-02 1.50059e-02
1.21000e+01 1.16978e-02 1.73324e-02
1.21500e+01 1.13162e-02 1.89639e-02
1.22000e+01 9.95099e-03 1.96420e-02
1.22500e+01 7.96755e-03 1.91426e-02
1.23000e+01 5.74049e-03 1.73856e-02
1.23500e+01 3.57135e-03 1.45180e-02
1.24000e+01 1.64763e-03 1.09518e-02
1.24500e+01 4.54901e-05 7.42061e-03
1.25000e+01 -1.23752e-03 5.25476e-03
1.25500e+01 -2.24102e-03 5.74013e-03
1.26000e+01 -3.01075e-03 7.53793e-03
1.26500e+01 -3.58613e-03 9.20462e-03
1.27000e+01 -4.00298e-03 1.04035e-02
1.27500e+01 -4.29944e-03 1.12264e-02
1.28000e+01 -4.51391e-03 1.18687e-02
1.28500e+01 -4.67061e-03 1.24447e-02
1.29000e+01 -4.75893e-03 1.28845e-02
1.29500e+01 -4.71945e-03 1.29618e-02
1.30000e+01 -4.45013e-03 1.24224e-02
1.30500e+01 -3.83024e-03 1.11292e-02
1.31000e+01 -2.80012e-03 9.13498e-03
1.31500e+01 -1.36706e-03 6.76950e-03
1.32000e+01 3.53830e-04 4.86216e-03
1.32500e+01 2.14374e-03 4.88852e-03
1.33000e+01 3.72501e-03 6.74835e-03
1.33500e+01 4.83570e-03 8.97465e-03
1.34000e+01 5.30773e-03 1.08307e-02
1.34500e+01 5.11839e-03 1.20321e-02
1.35000e+01 4.39299e-03 1.24866e-02
