# 		k		<chi>		std
1.13000e+01 -1.08248e-02 9.12039e-03
1.13500e+01 -1.77892e-02 9.07329e-03
1.14000e+01 -2.42242e-02 8.53833e-03
1.14500e+01 -2.96482e-02 7.20041e-03
1.15000e+01 -3.35163e-02 5.53135e-03
1.15500e+01 -3.53374e-02 5.07652e-03
1.16000e+01 -3.47946e-02 6.65699e-03
1.16500e+01 -3.18314e-02 8.77789e-03
1.17000e+01 -2.66773e-02 1.02857e-02
1.17500e+01 -1.98070e-02 1.08020e-02
1.18000e+01 -1.18496e-02 1.04043e-02
1.18500e+01 -3.47913e-03 9.45344e-03
1.19000e+01 4.67911e-03 8.43612e-03
1.19500e+01 1.21032e-02 7.75895e-03
1.20000e+01 1.83852e-02 7.52546e-03
1.20500e+01 2.32582e-02 7.54347e-03
1.21000e+01 2.64034e-02 7.49451e-03
1.21500e+01 2.76714e-02 7.22148e-03
1.22000e+01 2.70269e-02 6.78422e-03
1.22500e+01 2.45786e-02 6.42033e-03
1.23000e+01 2.06050e-02 6.37306e-03
1.23500e+01 1.55538e-02 6.65342e-03
1.24000e+01 9.99820e-03 7.04002e-03
1.24500e+01 4.54718e-03 7.31670e-03
1.25000e+01 -2.72056e-04 7.41545e-03
1.25500e+01 -4.12641e-03 7.37905e-03
1.26000e+01 -6.94454e-03 7.24835e-03
1.26500e+01 -8.91096e-03 7.00428e-03
1.27000e+01 -1.03804e-02 6.62840e-03
1.27500e+01 -1.17343e-02 6.21333e-03
1.28000e+01 -1.32251e-02 5.98823e-03
1.28500e+01 -1.48611e-02 6.16330e-03
1.29000e+01 -1.63760e-02 6.71892e-03
1.29500e+01 -1.72974e-02 7.44322e-03
1.30000e+01 -1.70978e-02 8.11329e-03
1.30500e+01 -1.53747e-02 8.56084e-03
1.31000e+01 -1.20195e-02 8.60133e-03
1.31500e+01 -7.26111e-03 8.09908e-03
1.32000e+01 -1.64316e-03 7.04617e-03
1.32500e+01 4.09355e-03 5.74011e-03
1.33000e+01 9.18634e-03 4.98580e-03
1.33500e+01 1.30288e-02 5.55674e-03
1.34000e+01 1.52968e-02 6.89522e-03
1.34500e+01 1.59847e-02 7.99355e-03
1.35000e+01 1.53469e-02 8.32452e-03
1.35500e+01 1.37711e-02 7.82524e-03
