# 		k		<chi>		std
9.80000e+00 -4.08586e-03 8.57048e-03
9.85000e+00 -8.54855e-04 8.94927e-03
9.90000e+00 1.41513e-03 9.07310e-03
9.95000e+00 2.84317e-03 8.77835e-03
1.00000e+01 3.77733e-03 8.39836e-03
1.00500e+01 4.61131e-03 8.37636e-03
1.01000e+01 5.60133e-03 8.69338e-03
1.01500e+01 6.79468e-03 8.85653e-03
1.02000e+01 8.02720e-03 8.46158e-03
1.02500e+01 9.02451e-03 7.52226e-03
1.03000e+01 9.54266e-03 6.50658e-03
1.03500e+01 9.48471e-03 6.14958e-03
1.04000e+01 8.94469e-03 6.79287e-03
1.04500e+01 8.16271e-03 8.00234e-03
1.05000e+01 7.41269e-03 9.20554e-03
1.05500e+01 6.86995e-03 1.00625e-02
1.06000e+01 6.51300e-03 1.04369e-02
1.06500e+01 6.09983e-03 1.03569e-02
1.07000e+01 5.23085e-03 9.98324e-03
1.07500e+01 3.48026e-03 9.50879e-03
1.08000e+01 5.54315e-04 9.00615e-03
1.08500e+01 -3.57297e-03 8.38294e-03
1.09000e+01 -8.58904e-03 7.55835e-03
1.09500e+01 -1.38599e-02 6.74237e-03
1.10000e+01 -1.85346e-02 6.52451e-03
1.10500e+01 -2.17639e-02 7.30754e-03
1.11000e+01 -2.27374e-02 8.63948e-03
1.11500e+01 -2.10023e-02 9.80524e-03
1.12000e+01 -1.65540e-02 1.04103e-02
1.12500e+01 -9.87546e-03 1.04604e-02
1.13000e+01 -1.87399e-03 1.02275e-02
1.13500e+01 6.27554e-03 9.97588e-03
1.14000e+01 1.33534e-02 9.70330e-03
1.14500e+01 1.83368e-02 9.18784e-03
1.15000e+01 2.06055e-02 8.29676e-03
1.15500e+01 2.00598e-02 7.22624e-03
1.16000e+01 1.71183e-02 6.45722e-03
1.16500e+01 1.25950e-02 6.30700e-03
1.17000e+01 7.48715e-03 6.52271e-03
1.17500e+01 2.73491e-03 6.68736e-03
1.18000e+01 -9.80218e-04 6.71185e-03
1.18500e+01 -3.34433e-03 6.75603e-03
1.19000e+01 -4.40558e-03 6.86877e-03
1.19500e+01 -4.47108e-03 6.86593e-03
1.20000e+01 -3.95399e-03 6.61455e-03
1.20500e+01 -3.24808e-03 6.33146e-03
1.21000e+01 -2.55576e-03 6.44054e-03
1.21500e+01 -1.99206e-03 7.01063e-03
1.22000e+01 -1.60125e-03 7.54344e-03
1.22500e+01 -1.42617e-03 7.51837e-03
1.23000e+01 -1.55029e-03 6.80496e-03
1.23500e+01 -2.08578e-03 5.78497e-03
1.24000e+01 -3.11003e-03 5.28189e-03
1.24500e+01 -4.58125e-03 5.82211e-03
