# 		k		<chi>		std
9.50000e+00 -1.49553e-02 2.00587e-02
9.55000e+00 -1.37241e-02 1.75094e-02
9.60000e+00 -1.01304e-02 1.33275e-02
9.65000e+00 -5.29144e-03 1.11585e-02
9.70000e+00 -8.37565e-04 1.17850e-02
9.75000e+00 1.66573e-03 1.17311e-02
9.80000e+00 1.30413e-03 9.95964e-03
9.85000e+00 -1.81705e-03 9.97975e-03
9.90000e+00 -6.56700e-03 1.40869e-02
9.95000e+00 -1.11529e-02 1.83216e-02
1.00000e+01 -1.37226e-02 1.96412e-02
1.00500e+01 -1.29459e-02 1.74161e-02
1.01000e+01 -8.55671e-03 1.32235e-02
1.01500e+01 -1.37125e-03 1.06982e-02
1.02000e+01 6.97695e-03 1.19407e-02
1.02500e+01 1.45618e-02 1.37344e-02
1.03000e+01 1.97447e-02 1.37564e-02
1.03500e+01 2.16158e-02 1.22179e-02
1.04000e+01 2.01688e-02 1.05046e-02
1.04500e+01 1.61844e-02 9.82472e-03
1.05000e+01 1.09003e-02 1.04392e-02
1.05500e+01 5.60059e-03 1.21667e-02
1.06000e+01 1.26875e-03 1.44052e-02
1.06500e+01 -1.60423e-03 1.58631e-02
1.07000e+01 -3.02975e-03 1.52241e-02
1.07500e+01 -3.39022e-03 1.20705e-02
1.08000e+01 -3.24215e-03 8.03246e-03
1.08500e+01 -3.12970e-03 8.64508e-03
1.09000e+01 -3.45721e-03 1.37101e-02
1.09500e+01 -4.43128e-03 1.79044e-02
1.10000e+01 -6.05533e-03 1.92342e-02
1.10500e+01 -8.17373e-03 1.75269e-02
1.11000e+01 -1.04333e-02 1.37523e-02
1.11500e+01 -1.23945e-02 9.83870e-03
1.12000e+01 -1.35648e-02 8.14314e-03
1.12500e+01 -1.34911e-02 8.84837e-03
1.13000e+01 -1.18804e-02 9.76565e-03
1.13500e+01 -8.71485e-03 9.88390e-03
1.14000e+01 -4.31541e-03 9.38047e-03
1.14500e+01 6.87306e-04 8.75454e-03
1.15000e+01 5.48695e-03 8.32794e-03
1.15500e+01 9.31020e-03 8.12118e-03
1.16000e+01 1.16344e-02 8.03088e-03
1.16500e+01 1.23357e-02 7.99618e-03
1.17000e+01 1.17082e-02 7.99073e-03
1.17500e+01 1.03410e-02 7.94601e-03
1.18000e+01 8.89341e-03 7.74968e-03
1.18500e+01 7.85291e-03 7.34319e-03
1.19000e+01 7.36604e-03 6.81609e-03
1.19500e+01 7.20830e-03 6.36862e-03
1.20000e+01 6.90295e-03 6.11587e-03
1.20500e+01 5.91420e-03 5.97062e-03
1.21000e+01 3.95544e-03 5.76502e-03
1.21500e+01 1.07013e-03 5.51663e-03
1.22000e+01 -2.34528e-03 5.43286e-03
1.22500e+01 -5.67603e-03 5.71253e-03
1.23000e+01 -8.31086e-03 6.32657e-03
1.23500e+01 -9.85974e-03 7.01310e-03
1.24000e+01 -1.02794e-02 7.40826e-03
1.24500e+01 -9.85743e-03 7.22076e-03
1.25000e+01 -9.06494e-03 6.53394e-03
1.25500e+01 -8.34149e-03 6.19421e-03
1.26000e+01 -7.90351e-03 7.25200e-03
1.26500e+01 -7.65624e-03 9.15507e-03
1.27000e+01 -7.24488e-03 1.04794e-02
1.27500e+01 -6.22269e-03 1.02897e-02
1.28000e+01 -4.26479e-03 8.49881e-03
1.28500e+01 -1.33833e-03 6.26836e-03
1.29000e+01 2.24205e-03 6.29528e-03
1.29500e+01 5.89642e-03 8.61734e-03
1.30000e+01 8.96638e-03 1.05211e-02
1.30500e+01 1.09692e-02 1.07826e-02
1.31000e+01 1.16397e-02 9.38173e-03
1.31500e+01 1.10934e-02 7.17439e-03
1.32000e+01 9.70834e-03 5.63916e-03
1.32500e+01 7.95562e-03 5.67485e-03
1.33000e+01 6.21705e-03 6.24013e-03
1.33500e+01 4.66555e-03 6.33919e-03
1.34000e+01 3.25199e-03 5.95567e-03
1.34500e+01 1.79520e-03 5.49607e-03
1.35000e+01 1.27378e-04 5.26091e-03
1.35500e+01 -1.77534e-03 5.28121e-03
1.36000e+01 -3.73854e-03 5.48238e-03
1.36500e+01 -5.43726e-03 5.72726e-03
1.37000e+01 -6.52529e-03 5.79451e-03
1.37500e+01 -6.78870e-03 5.56507e-03
1.38000e+01 -6.25453e-03 5.24045e-03
1.38500e+01 -5.20393e-03 5.22459e-03
1.39000e+01 -4.07937e-03 5.56505e-03
1.39500e+01 -3.32042e-03 5.82706e-03
1.40000e+01 -3.19328e-03 5.67396e-03
